2025-09-25 08:23:30,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:23:44,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:23:49,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:24:01,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:24:07,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:24:13,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:24:27,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:24:33,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:24:47,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:24:51,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:24:56,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:25:11,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:25:17,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:25:32,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:25:37,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:25:47,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:25:56,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:26:01,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:26:16,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:26:21,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:26:37,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:26:43,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:26:48,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:27:01,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:27:07,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:27:22,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:27:28,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:27:33,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:27:47,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:27:53,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:28:07,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:28:13,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:28:19,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:28:34,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:28:40,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:28:53,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:28:57,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:29:03,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:29:18,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:29:23,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:29:39,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:29:44,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:29:49,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:30:02,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:30:09,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:30:26,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:30:31,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:30:44,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:30:51,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:30:56,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:31:12,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:31:17,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:31:34,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:31:40,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:31:46,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:32:00,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:32:06,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:32:22,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:32:28,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:32:35,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:32:49,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:32:54,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:33:09,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:33:16,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:33:23,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:33:38,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:33:44,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:33:57,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:34:04,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:34:09,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:34:25,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:34:31,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:34:46,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:34:51,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:34:56,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:35:11,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:35:18,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:35:34,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:35:39,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:35:53,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:36:00,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:36:07,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:36:23,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:36:29,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:36:44,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:36:50,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:36:55,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:37:09,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:37:15,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:37:30,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:37:36,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:37:43,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:37:55,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:38:02,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:38:17,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:38:24,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:38:30,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:38:46,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:38:51,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:39:06,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:39:14,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:39:20,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:39:36,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:39:43,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:39:56,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:40:02,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:40:09,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:40:25,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:40:31,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:40:46,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:40:51,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:41:04,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:41:11,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:41:18,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:41:34,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:41:41,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:41:56,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:42:03,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:42:10,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:42:26,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:42:33,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:42:48,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:42:54,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:43:00,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
2025-09-25 08:43:16,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911
